0.040464722	0.014189576	0	0	0	0.004576109	0.99998953
4.316944739	0.066751432	0	0	0	0.012457585	0.999922401
7.946812414	-1.655517182	0	0	0	-0.342331704	0.939579163
11.30792488	-3.972668051	0	0	0	-0.24941819	0.968395873
15.24847741	-5.151230434	0	0	0	-0.085979554	0.996296902
19.43972109	-5.378432995	0	0	0	0.011871094	0.999929536
23.64011445	-5.397084665	0	0	0	0.023125537	0.999732569
27.81921931	-5.264767471	0	0	0	0.019645352	0.999807011
31.97271604	-5.19229851	0	0	0	0.013211323	0.999912727
36.10573382	-5.111014916	0	0	0	0.001365881	0.999999067
40.30154822	-5.276984093	0	0	0	-0.02223542	0.999752762
44.56467931	-4.622104318	0	0	0	0.12035083	0.992731423
48.79103289	-3.780168589	0	0	0	0.07997358	0.996796984
53.03669006	-3.318246933	0	0	0	0.054813567	0.998496606
57.1677234	-3.129805706	0	0	0	0.027329539	0.999626478
61.27734845	-2.680987936	0	0	0	0.056437328	0.998406144
65.44337189	-2.43477314	0	0	0	0.023320985	0.999728029
69.55369273	-2.084762835	0	0	0	0.046686619	0.998909585
73.68356442	-1.536964169	0	0	0	0.066348851	0.997796487
77.7606957	-1.152248923	0	0	0	0.043958089	0.999033376
81.97199556	-0.684788134	0	0	0	0.075135087	0.997173364
86.12170575	-0.18635281	0	0	0	0.047695724	0.998861911
90.32312305	0.196942804	0	0	0	0.039043662	0.999237506
94.432235	0.593569168	0	0	0	0.053067656	0.998590919
98.61037074	0.97472179	0	0	0	0.068596147	0.99764451
102.8410783	1.476340965	0	0	0	0.037509529	0.99929627
106.8957089	1.994382393	0	0	0	0.038875527	0.999244061
111.2110272	2.276680888	0	0	0	0.015046021	0.999886802
115.5251723	2.803947906	0	0	0	0.06034365	0.998177661
119.6478734	3.474675801	0	0	0	0.091466586	0.995808146
123.8281422	3.996230323	0	0	0	0.061963236	0.998078432
127.8466899	4.799522246	0	0	0	0.096615092	0.995321819
132.0465956	5.738731578	0	0	0	0.131297546	0.991343005
136.1622928	6.485674068	0	0	0	0.090578413	0.995889327
140.1428896	7.015427117	0	0	0	0.06417447	0.997938694
144.3317311	7.846128919	0	0	0	0.098362272	0.995150674
148.4330983	8.509477617	0	0	0	0.074522076	0.997219364
152.6239137	9.155672857	0	0	0	0.073709401	0.997279762
156.7917411	9.784188175	0	0	0	0.045803895	0.998950451
160.890159	10.5865935	0	0	0	0.101036459	0.994882724
165.1055858	11.4382186	0	0	0	0.105645518	0.994403854
169.0880249	12.22949057	0	0	0	0.105059722	0.994465914
173.344545	13.15225174	0	0	0	0.132083239	0.991238628
177.5108649	13.858712	0	0	0	0.093311702	0.995636945
181.6609085	14.49033366	0	0	0	0.095656591	0.995414394
185.8511395	15.16434483	0	0	0	0.099089016	0.995078573
190.0881521	15.86555908	0	0	0	0.046555946	0.998915684
194.2072901	15.50366978	0	0	0	-0.160271079	0.987073037
198.2046729	14.12462551	0	0	0	-0.18287821	0.983135576
201.916323	12.35744771	0	0	0	-0.260658405	0.965431093
205.5968776	10.48954163	0	0	0	-0.206126849	0.978525279
209.6214626	9.735164221	0	0	0	-0.009246191	0.999957253
213.7755157	10.56654359	0	0	0	0.124244191	0.992251672
217.8656738	11.51463396	0	0	0	0.120444719	0.992720036
222.0146438	12.5795338	0	0	0	0.151926464	0.9883918
226.2694731	13.37797752	0	0	0	0.110029331	0.993928341
230.2998459	14.24283881	0	0	0	0.117985137	0.993015361
234.4737436	15.08555049	0	0	0	0.090886048	0.995861299
238.5100532	15.9830629	0	0	0	0.131300483	0.991342616
242.4399054	16.93854327	0	0	0	0.121903191	0.992541995
246.6070146	17.74562051	0	0	0	0.094780921	0.995498155
250.5609763	18.7016701	0	0	0	0.152955056	0.988233146
254.7290652	19.78099793	0	0	0	0.127532206	0.99183443
258.6329212	20.75038481	0	0	0	0.03750858	0.999296306
262.8453255	21.77204335	0	0	0	0.108315216	0.9941166
266.962375	22.78004344	0	0	0	0.101933124	0.994791254
271.2408013	23.52488814	0	0	0	0.121118178	0.992638095
274.9806513	24.97672053	0	0	0	0.308670664	0.951168976
278.1590375	27.73331801	0	0	0	0.3999354	0.91654333
280.9582896	30.69014998	0	0	0	0.385997819	0.922499693
284.080593768	33.5085373263	0.0	0.0	0.0	0.332101037372	0.943243818414
285.683613963	34.74575133	0.0	0.0	0.0	0.307474974327	0.951556167634
287.327694376	35.891632781	0.0	0.0	0.0	0.285200661332	0.958467830851
289.087500029	36.8757813838	0.0	0.0	0.0	0.23151692225	0.972830876726
291.095529622	37.6786884783	0.0	0.0	0.0	0.137071685986	0.99056113032
293.256795023	37.9929503459	0.0	0.0	0.0	0.068011669395	0.997684525702
295.3228672	38.27116934	0	0	0	0.104653442	0.994508752
299.3615145	39.27587246	0	0	0	0.142848948	0.989744501
