0.0533040833821	-0.0372794039453	0.0	0.0	0.0	-0.000125833208672	0.999999992083
2.08564605881	0.027492628674	0.0	0.0	0.0	0.0205200882907	0.999789440821
4.08882535696	0.142501046505	0.0	0.0	0.0	0.028957200903	0.999580652332
6.11247801367	0.245082536557	0.0	0.0	0.0	0.0247366116389	0.999694003205
8.18957233318	0.319169032705	0.0	0.0	0.0	0.0199632953721	0.999800713561
10.1924530948	0.441755377288	0.0	0.0	0.0	0.0126537447409	0.999919938167
12.3598429523	0.498872730937	0.0	0.0	0.0	0.0130710713083	0.999914569898
14.5123898889	0.521207641342	0.0	0.0	0.0	-0.00571463969862	0.999983671313
16.5946281182	0.567837672675	0.0	0.0	0.0	0.00985760620679	0.99995141262
18.5998401777	0.620391002545	0.0	0.0	0.0	0.00947065430691	0.999955152348
20.7100250866	0.631102501836	0.0	0.0	0.0	-0.007050843063	0.999975142497
22.8489998773	0.672389000283	0.0	0.0	0.0	-0.0059436766167	0.999982336198
24.8130706448	1.08452098997	0.0	0.0	0.0	0.236345674857	0.971669039322
25.9859348152	2.81320148873	0.0	0.0	0.0	0.653618515271	0.756824178059
25.9610129607	4.82050074412	0.0	0.0	0.0	0.727115770815	0.686514862062
25.8111409622	6.87914201257	0.0	0.0	0.0	0.716424436512	0.697664695086
25.7039555863	8.99702553722	0.0	0.0	0.0	0.716039784754	0.698059472144
25.56641714	11.0254754277	0.0	0.0	0.0	0.722683055271	0.691179572632
25.4982299159	13.093555587	0.0	0.0	0.0	0.728005686327	0.685571090899
25.3988230279	15.1521516828	0.0	0.0	0.0	0.733834559628	0.679328226335
25.3503262611	17.2556651694	0.0	0.0	0.0	0.715855622443	0.698248328187
25.3259456482	19.2725574666	0.0	0.0	0.0	0.714346477653	0.699792190485
25.2910095178	21.2914135298	0.0	0.0	0.0	0.7094799075	0.704725663542
25.1922072214	23.4716003131	0.0	0.0	0.0	0.721499830605	0.692414611658
25.0722748206	25.537630362	0.0	0.0	0.0	0.726635312249	0.687023378782
24.9617651044	27.6694264699	0.0	0.0	0.0	0.726266970055	0.687412749523
24.9056063322	29.8013910152	0.0	0.0	0.0	0.710441798466	0.703755959827
24.8681750425	31.9147552505	0.0	0.0	0.0	0.703584083352	0.71061201626
24.7858893142	33.9536782826	0.0	0.0	0.0	0.718177567796	0.695859886123
24.7099351008	35.9781604393	0.0	0.0	0.0	0.717305108971	0.696759198464
24.5525962833	38.0590516163	0.0	0.0	0.0	0.764355905044	0.644794580021
23.7835555201	40.02296984	0.0	0.0	0.0	0.895669611778	0.444720076608
22.1086351585	41.4271064908	0.0	0.0	0.0	0.927473264099	0.373889481508
20.6363431284	42.9267893114	0.0	0.0	0.0	0.924968865028	0.380042890644
19.0124191077	44.1374084031	0.0	0.0	0.0	0.985546621397	0.169404418635
16.9193166708	44.2886411358	0.0	0.0	0.0	-0.999900579306	0.0141007624881
14.8222071724	44.2019816677	0.0	0.0	0.0	-0.999552905448	0.0298996523493
12.6793854176	44.0888480218	0.0	0.0	0.0	-0.999851750384	0.0172185148837
10.5363706808	44.0307506993	0.0	0.0	0.0	-0.999980292534	0.00627810031785
8.46685777163	44.0266351995	0.0	0.0	0.0	-0.999961495867	0.00877535093823
6.35161180136	43.9141509558	0.0	0.0	0.0	-0.999423871528	0.0339400209277
4.23104404207	43.7384865692	0.0	0.0	0.0	-0.998937345432	0.0460888262106
2.2394669669	43.4890989207	0.0	0.0	0.0	-0.998634252411	0.0522458602266
0.161579726431	43.2689182765	0.0	0.0	0.0	-0.998778320957	0.0494152363768
-1.92209029566	43.0718950655	0.0	0.0	0.0	-0.999070787943	0.0430994278162
-3.95819243315	43.0147405386	0.0	0.0	0.0	-0.999999938619	0.000350375198598
-6.06674965419	43.6434158597	0.0	0.0	0.0	0.942687912581	0.333675740013
-6.7178499323	45.5914058738	0.0	0.0	0.0	0.707165506802	0.707048050694
-6.80123811899	47.6691431048	0.0	0.0	0.0	0.705419485827	0.708790059902
-6.81267349951	49.6787685251	0.0	0.0	0.0	0.705767354987	0.708443674991
-6.88519858048	51.8575321511	0.0	0.0	0.0	0.723855534573	0.68995156719
-7.0280201229	54.0050584778	0.0	0.0	0.0	0.731877709506	0.681435997235
-7.2171398829	56.0917018766	0.0	0.0	0.0	0.741637577191	0.670800793156
-7.32801100269	58.1771111879	0.0	0.0	0.0	0.724100093402	0.689694899746
-7.47952344567	60.2752683359	0.0	0.0	0.0	0.7322438923	0.681042496611
-7.59142181759	62.3453146744	0.0	0.0	0.0	0.725882754685	0.687818454573
-7.5922091024	64.3497679626	0.0	0.0	0.0	0.698479297753	0.715630261106
-7.57615005185	66.5026195942	0.0	0.0	0.0	0.710784346875	0.703409988725
-7.76557032127	68.5531670006	0.0	0.0	0.0	0.747561997655	0.664192035229
-8.03782930419	70.6784133685	0.0	0.0	0.0	0.754452695942	0.656354423757
-8.16325589286	72.8135255843	0.0	0.0	0.0	0.738071370106	0.674722648671
-8.10048570475	74.8172458614	0.0	0.0	0.0	0.597172139125	0.802113106895
-6.59075769697	76.3246363876	0.0	0.0	0.0	0.120341482694	0.9927325559
-4.57402440746	76.4363665306	0.0	0.0	0.0	0.0252057942196	0.999682283497
-2.50509035803	76.4755804281	0.0	0.0	0.0	0.0246009748034	0.999697350221
-0.429288678769	76.6141414161	0.0	0.0	0.0	0.0553503937944	0.998466991896
1.61491197637	76.6992235583	0.0	0.0	0.0	0.0251826372535	0.999682867104
3.73014260745	76.8009763835	0.0	0.0	0.0	0.0470399063397	0.998893010893
5.7257825617	76.9358032728	0.0	0.0	0.0	0.037915717743	0.999280940651
7.81049914122	77.0839328249	0.0	0.0	0.0	0.0406590174243	0.999173080253
9.96115771288	77.2516701282	0.0	0.0	0.0	0.040379777078	0.999184404203
12.055578543	77.3955061527	0.0	0.0	0.0	0.0291902525693	0.999573873786
14.1054144932	77.4995206332	0.0	0.0	0.0	0.0235371318573	0.999722963337
16.232588465	77.7758582993	0.0	0.0	0.0	0.138584444068	0.99035062067
